title,id,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year,user_id,items_count,steam_id,playtime_forever,playtime_2weeks
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Exogram,41,76561198054591157,178,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,pkfaction,59,76561198069412325,2421,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,exratchet,143,76561198018103323,7537,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,ExtinctShotgun,17,76561198055404924,2076,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198122699359,37,76561198122699359,2972,81
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,3xU,146,76561198089301075,24687,51
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198076783639,109,76561198076783639,29596,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,TKDG,56,76561198136585092,13821,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,TKDG,56,76561198136585092,13821,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,TKDG,56,76561198136585092,13821,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,TKDG,56,76561198136585092,13821,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198133624222,186,76561198133624222,309,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,deanmarra,76,76561198066310342,593,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,viny143,120,76561198012640608,2178,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198095458431,75,76561198095458431,0,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,facinorousFabulist,55,76561198057591023,1772,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,agente_perry,52,76561198022459025,3368,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,goodlolka,59,76561198081180986,743,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198101431323,23,76561198101431323,1602,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,dotodev,33,76561198091315897,5821,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FairHeaven,45,76561198034747022,6193,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198078392578,48,76561198078392578,14626,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FakerAU,25,76561198067646175,1624,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198084722297,26,76561198084722297,546,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,jmkammerss,58,76561198074211470,14564,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,makemericaokagain,104,76561198065995760,15501,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,ninehcg,87,76561198092560780,2642,29
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Fappymeals,29,76561198157028254,2399,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FashionPolice,113,76561198024731402,31,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,pushky,41,76561198046908869,3732,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198068947146,30,76561198068947146,24235,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FatCatJohnny,53,76561198045707348,225,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,bonjarden,119,76561198045160166,6391,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,BigBlack-Chicken,139,76561198097749643,1981,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,LANGA326,69,76561198083049553,8351,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,JoinFaze,64,76561198097477466,37369,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,santiagoivanov,89,76561198053506531,2147,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198060734387,70,76561198060734387,3533,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,regulusleo,69,76561198062261465,1742,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198081498297,67,76561198081498297,3997,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FFFtrooper,37,76561198091671270,2684,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198053605335,157,76561198053605335,56,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198083654102,51,76561198083654102,1730,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Ohhellotherefriend,44,76561198096316349,118,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198077992843,54,76561198077992843,0,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Firdorn,72,76561198072492337,5083,267
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,blackbeast1,263,76561198056695094,14,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FittedMushroom,110,76561198066326770,13737,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,25_Years_Since_Freddie,30,76561198089818286,3149,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,67samjosh,59,76561198060625045,325,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FizzyCal,30,76561198080276103,2594,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,faizauthar,94,76561198065485210,619,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198075907724,63,76561198075907724,5106,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,drakeman1,34,76561198034235779,12801,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,eggnot,38,76561198089815020,838,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,flamerang,44,76561198101010878,634,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198194386042,15,76561198194386042,318,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FlashFlood28,162,76561198087501683,3048,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,shaco4life,82,76561198165815472,1376,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198044321140,278,76561198044321140,1030,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FlukerKing_TH,79,76561198062436869,7998,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,fluxmitoflux,78,76561198075766214,85902,2829
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198092545952,24,76561198092545952,7408,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,pleasekillmeihaveadisease,36,76561198069786365,1626,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198085227041,29,76561198085227041,2561,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198083572392,71,76561198083572392,14967,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198063278079,119,76561198063278079,216,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,IV4X,89,76561198064211718,91562,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,forganmreeman,51,76561198062457700,7459,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,indyGeneZ,77,76561198094812356,670,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,akaFG,45,76561198082068786,932,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Fox_soldier,35,76561198159247164,349,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Foxlebt,21,76561198082943029,3833,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,fpstheroamer,38,76561198077651488,5711,205
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,StandOffLion996,50,76561198144317998,2937,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Francyum,20,76561198073761810,1211,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198086114745,32,76561198086114745,31890,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,franklinhi,169,76561198063059255,1561,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198066205221,357,76561198066205221,97661,104
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,franny360,35,76561198155104748,2153,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198249646320,22,76561198249646320,227,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,cthdarren,31,76561198069705982,6146,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,freedomee,101,76561198082462118,3511,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,freezer19,69,76561198092516705,32711,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,micropretzel,451,76561198020059916,9226,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198147319849,42,76561198147319849,34313,620
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,frikinik,91,76561198002871387,686,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,HailOfLead,88,76561198076282242,41000,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,frankieknuckles,12,76561198072662608,1957,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,youdog12345,155,76561198027077242,133,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FroskTotallyNotAWeeb,63,76561198044009799,1356,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,housekeepingxdxd,21,76561198055752444,3307,57
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,sp77150,35,76561198058352793,2669,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198068133166,185,76561198068133166,2563,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198043441689,101,76561198043441689,1909,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198082631501,9,76561198082631501,700,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198003704820,28,76561198003704820,900,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,CasonAng,183,76561198054212866,1787,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,LJacobs,87,76561198077727619,1564,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Jeeeeeeeeees,104,76561198059342955,58,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,sawesd,295,76561198036292266,4066,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,657475591245,138,76561198035571357,1982,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198042238430,39,76561198042238430,750,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,funkyotc,324,76561198038486281,406,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,FaZeDain,38,76561198115251378,262,60
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,mincast2,14,76561198075819980,4951,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198083477915,32,76561198083477915,43230,125
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Jellofacey,167,76561198040928956,96811,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198084234298,194,76561198084234298,4966,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,mudgarbs,240,76561198058465415,281,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198079316065,29,76561198079316065,29088,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,D_55,25,76561198092562393,1216,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198057068455,32,76561198057068455,66347,46
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198085062072,38,76561198085062072,397,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,TakaKyun,116,76561198072074186,885,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,NewVoxel,85,76561198038790840,702,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,gabowockeez,75,76561198051766189,6499,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,gabryus,317,76561198057426743,22119,1
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,gakonami-uram,148,76561198093877214,921,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,galaxymaster1,41,76561198068554359,3373,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,GALVANOMETER,79,76561198086301227,1288,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,jeebusduck,347,76561198050092449,1426,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,NXTMidnite,53,76561198163120840,3174,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198045903394,105,76561198045903394,6930,52
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198003160177,43,76561198003160177,12939,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198054397103,80,76561198054397103,472,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,BlahBlooBleeBlahBloo,72,76561198059816093,3617,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,gangstacool,40,76561198097882242,560,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198064258570,55,76561198064258570,6542,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198070506735,29,76561198070506735,1568,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,jubabies,100,76561198036006769,5368,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198105335206,99,76561198105335206,1009,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198090082897,57,76561198090082897,12462,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,u_r_faggot,76,76561198062176418,18999,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,91169696969,96,76561198053170989,998,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198099183003,36,76561198099183003,4965,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,luakbar,48,76561198045566765,7728,15
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198044466796,126,76561198044466796,10,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Gelo654,17,76561198082274576,208,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Yanibrik,17,76561198031293854,36,23
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198024728550,256,76561198024728550,11779,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,cliff24245,114,76561198077194160,1934,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198077183562,97,76561198077183562,759,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198039036246,54,76561198039036246,2610,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198083512264,44,76561198083512264,10244,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198080336417,38,76561198080336417,39811,218
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198061535381,73,76561198061535381,4624,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198066121929,24,76561198066121929,9468,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198096045214,46,76561198096045214,13918,67
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,GhostDragon3110,193,76561198029343660,3801,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,GhostedGhost,53,76561198074674290,3710,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198059533968,100,76561198059533968,9968,50
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198051454344,61,76561198051454344,0,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198045570132,128,76561198045570132,3053,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,gigi_buffon,564,76561198003518833,168,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,theskuzzman,118,76561198084878949,199,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198084400897,64,76561198084400897,31313,44
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Gilzero0,72,76561198064270809,22447,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198045706351,44,76561198045706351,4353,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198051906675,53,76561198051906675,7647,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,Glitchar,48,76561198061697008,72021,175
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198081622518,94,76561198081622518,67265,26
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198064442033,69,76561198064442033,7303,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,nyxx7,303,76561198045163592,1790,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198084267209,120,76561198084267209,4841,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198080466065,114,76561198080466065,7228,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198067835501,65,76561198067835501,20836,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,GoggerDoggles,105,76561198040468081,2981,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,goi17,236,76561198085771963,42117,75
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,AndrewSiqueira,190,76561198073443031,7099,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,prayutzaa,60,76561198065748526,36744,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198073125241,32,76561198073125241,906,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,cooldownxddd,59,76561198103421493,15680,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198091173609,55,76561198091173609,132,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,goldenkoi,12,76561198229907756,493,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,GoldiLoks,61,76561198051757979,85,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198023147569,61,76561198023147569,19669,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,gominhagomes,209,76561198043564654,234,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,sireatalot,80,76561198034356031,1756,0
Garry's Mod,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,76561198111206146,76,76561198111206146,6233,0
